country,state,year,percentage_of_households_with_source_of_drinking_water_uompercentage_scaling_factor1,revenue_earned_uominrindianrupees_scaling_factor10000000,annual_urban_population_at_mid_year_uomnumber_scaling_factor1000,weighted_average_own_revenue_uominrindianrupees_scaling_factor10000000,revenue_uominrindianrupees_scaling_factor10000000,percentage_of_households_uompercentage_scaling_factor1
IND,Dadra and Nagar Haveli and Daman & Diu,2015,86.20254846296893,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,4.501115679873983
IND,Dadra and Nagar Haveli and Daman & Diu,2016,86.20254846296893,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,4.501115679873983
IND,Dadra and Nagar Haveli and Daman & Diu,2017,86.20254846296893,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,4.501115679873983
IND,Dadra and Nagar Haveli and Daman & Diu,2018,86.20254846296893,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,4.501115679873983
IND,Dadra and Nagar Haveli and Daman & Diu,2019,86.20254846296893,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,4.501115679873983
IND,Dadra and Nagar Haveli and Daman & Diu,2020,86.20254846296893,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,4.501115679873983
IND,Dadra and Nagar Haveli and Daman & Diu,2021,86.20254846296893,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,4.501115679873983
IND,Dadra and Nagar Haveli and Daman & Diu,2022,86.20254846296893,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,4.501115679873983
IND,Delhi,1991,86.20254846296893,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,4.501115679873983
IND,Delhi,2001,97.7,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,58.94
IND,Delhi,2002,95.2,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,5.41
IND,Delhi,2008,95.2,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,5.41
IND,Delhi,2011,95.2,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,66.02
IND,Delhi,2012,86.23233004632054,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,2.77
IND,Goa,1991,86.20254846296893,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,4.501115679873983
IND,Goa,2001,82.1,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,68.53
IND,Goa,2002,90.4,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,3.98
IND,Goa,2008,90.4,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,3.98
IND,Goa,2011,90.4,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,76.89
IND,Goa,2012,86.23233004632054,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,1.31
IND,Goa,2015,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,1.31
IND,Goa,2016,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,1.31
IND,Goa,2017,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,1.31
IND,Goa,2018,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,1.31
IND,Goa,2019,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,1.31
IND,Goa,2020,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,1.31
IND,Goa,2021,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,1.31
IND,Goa,2022,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,1.31
IND,Gujarat,1991,86.20254846296893,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,4.501115679873983
IND,Gujarat,2001,95.4,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,67.25
IND,Gujarat,2002,97.0,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,1.94
IND,Gujarat,2008,97.0,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,1.94
IND,Gujarat,2011,97.0,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,76.52
IND,Gujarat,2012,86.23233004632054,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,0.86
IND,Gujarat,2015,86.23233004632054,56.963944562899776,2245353.3671399592,1671.0,12633.865217391305,0.86
IND,Gujarat,2016,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,0.86
IND,Gujarat,2017,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,0.86
IND,Gujarat,2018,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,0.86
IND,Gujarat,2019,86.23233004632054,56.963944562899776,2245353.3671399592,2222.0,12633.865217391305,0.86
IND,Gujarat,2020,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,0.86
IND,Gujarat,2021,86.23233004632054,56.963944562899776,2245353.3671399592,2505.0,12633.865217391305,0.86
IND,Gujarat,2022,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,0.86
IND,Haryana,1991,86.20254846296893,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,4.501115679873983
IND,Haryana,2001,97.3,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,58.64
IND,Haryana,2002,96.7,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,3.87
IND,Haryana,2008,96.7,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,3.87
IND,Haryana,2011,96.7,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,62.92
IND,Haryana,2012,86.23233004632054,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,3.38
IND,Haryana,2015,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,3.38
IND,Haryana,2016,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,3.38
IND,Haryana,2017,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,3.38
IND,Haryana,2018,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,3.38
IND,Haryana,2019,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,3.38
IND,Haryana,2020,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,3.38
IND,Haryana,2021,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,3.38
IND,Haryana,2022,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,3.38
IND,Himachal Pradesh,1991,86.20254846296893,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,4.501115679873983
IND,Himachal Pradesh,2001,97.0,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,73.28
IND,Himachal Pradesh,2002,97.8,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,2.78
IND,Himachal Pradesh,2008,97.8,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,2.78
IND,Himachal Pradesh,2011,97.8,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,80.12
IND,Himachal Pradesh,2012,86.23233004632054,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,1.41
IND,Himachal Pradesh,2015,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,1.41
IND,Himachal Pradesh,2016,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,1.41
IND,Himachal Pradesh,2017,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,1.41
IND,Himachal Pradesh,2018,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,1.41
IND,Himachal Pradesh,2019,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,1.41
IND,Himachal Pradesh,2020,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,1.41
IND,Himachal Pradesh,2021,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,1.41
IND,Himachal Pradesh,2022,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,1.41
IND,India,2000,86.20254846296893,56.963944562899776,291350.0,587.0241050119332,12633.865217391305,4.501115679873983
IND,India,2005,86.20254846296893,56.963944562899776,334479.0,587.0241050119332,12633.865217391305,4.501115679873983
IND,India,2010,86.20254846296893,56.963944562899776,380745.0,587.0241050119332,12633.865217391305,4.501115679873983
IND,India,2012,86.20254846296893,2687.48,3594868.0,587.0241050119332,12633.865217391305,4.501115679873983
IND,India,2013,86.20254846296893,3198.02,3594868.0,587.0241050119332,12633.865217391305,4.501115679873983
IND,India,2014,86.20254846296893,3562.27,3594868.0,587.0241050119332,12633.865217391305,4.501115679873983
IND,India,2015,86.20254846296893,37.24,429069.0,587.0241050119332,38393.0,4.501115679873983
IND,India,2016,86.20254846296893,37.24,3981498.0,587.0241050119332,38071.0,4.501115679873983
IND,India,2017,86.20254846296893,37.24,3981498.0,587.0241050119332,45803.0,4.501115679873983
IND,India,2018,86.20254846296893,37.24,460780.0,587.0241050119332,4589.0,4.501115679873983
IND,India,2019,86.20254846296893,37.24,4219817.0,587.0241050119332,51251.0,4.501115679873983
IND,India,2020,86.20254846296893,37.24,4219817.0,587.0241050119332,53252.0,4.501115679873983
IND,India,2021,86.20254846296893,37.24,4219817.0,587.0241050119332,72747.0,4.501115679873983
IND,India,2022,86.20254846296893,37.24,4219817.0,587.0241050119332,58826.0,4.501115679873983
IND,Jammu and Kashmir,1991,86.20254846296893,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,4.501115679873983
IND,Jammu and Kashmir,2001,95.7,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,57.16
IND,Jammu and Kashmir,2002,96.1,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,2.69
IND,Jammu and Kashmir,2008,96.1,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,2.69
IND,Jammu and Kashmir,2011,96.1,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,70.86
IND,Jammu and Kashmir,2012,86.23233004632054,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,2.86
IND,Jammu and Kashmir,2015,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,2.86
IND,Jammu and Kashmir,2016,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,2.86
IND,Jammu and Kashmir,2017,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,2.86
IND,Jammu and Kashmir,2018,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,2.86
IND,Jammu and Kashmir,2019,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,2.86
IND,Jammu and Kashmir,2020,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,2.86
IND,Jammu and Kashmir,2021,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,2.86
IND,Jammu and Kashmir,2022,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,2.86
IND,Jharkhand,1991,86.20254846296893,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,4.501115679873983
IND,Jharkhand,2001,68.2,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,59.58
IND,Jharkhand,2002,78.4,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,4.39
IND,Jharkhand,2008,78.4,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,4.39
IND,Jharkhand,2011,78.4,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,59.94
IND,Jharkhand,2012,86.23233004632054,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,3.73
IND,Jharkhand,2015,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,3.73
IND,Jharkhand,2016,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,3.73
IND,Jharkhand,2017,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,3.73
IND,Jharkhand,2018,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,3.73
IND,Jharkhand,2019,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,3.73
IND,Jharkhand,2020,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,3.73
IND,Jharkhand,2021,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,3.73
IND,Jharkhand,2022,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,3.73
IND,Karnataka,1991,86.20254846296893,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,4.501115679873983
IND,Karnataka,2001,92.1,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,58.41
IND,Karnataka,2002,92.3,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,3.34
IND,Karnataka,2008,92.3,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,3.34
IND,Karnataka,2011,92.3,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,72.4
IND,Karnataka,2012,86.23233004632054,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,1.93
IND,Karnataka,2015,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,1.93
IND,Karnataka,2016,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,1.93
IND,Karnataka,2017,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,1.93
IND,Karnataka,2018,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,1.93
IND,Karnataka,2019,86.23233004632054,56.963944562899776,2245353.3671399592,3576.0,12633.865217391305,1.93
IND,Karnataka,2020,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,1.93
IND,Karnataka,2021,86.23233004632054,56.963944562899776,2245353.3671399592,3850.0,12633.865217391305,1.93
IND,Karnataka,2022,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,1.93
IND,Kerala,1991,86.20254846296893,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,4.501115679873983
IND,Kerala,2001,42.8,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,64.85
IND,Kerala,2002,39.4,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,5.7
IND,Kerala,2008,39.4,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,5.7
IND,Kerala,2011,39.4,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,72.37
IND,Kerala,2012,86.23233004632054,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,3.94
IND,Kerala,2015,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,3.94
IND,Kerala,2016,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,3.94
IND,Kerala,2017,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,3.94
IND,Kerala,2018,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,3.94
IND,Kerala,2019,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,3.94
IND,Kerala,2020,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,3.94
IND,Kerala,2021,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,3.94
IND,Kerala,2022,86.23233004632054,56.963944562899776,2245353.3671399592,0.0,12633.865217391305,3.94
IND,Ladakh,1991,86.20254846296893,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,4.501115679873983
IND,Ladakh,2001,95.7,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,57.16
IND,Ladakh,2002,96.1,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,2.69
IND,Ladakh,2008,96.1,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,2.69
IND,Ladakh,2011,96.1,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,70.86
IND,Ladakh,2012,86.23233004632054,56.963944562899776,2245353.3671399592,587.0241050119332,12633.865217391305,2.86
