country,state,year,water_access,municipal_revenue,urban_population,avg_revenue,total_revenue,household_metric,water_access_lag_1,urban_population_lag_1,total_revenue_lag_1,water_access_growth,urban_population_growth,total_revenue_growth,water_access_roll_3,urban_population_roll_3,infra_pressure,infrastructure_risk
IND,Assam,2019,0.8574824584697536,56.963944562899776,0.497395896959287,0.0,0.11803258923958013,5.66,86.23233004632054,2245353.3671399592,12633.865217391303,0.0,0.0,0.0,86.23233004632054,2245353.3671399592,0.05633302635792181,0.33849714774760103
IND,Assam,2020,0.8574824584697536,56.963944562899776,0.497395896959287,0.0,0.11803258923958013,5.66,86.23233004632054,2245353.3671399592,12633.865217391303,0.0,0.0,0.0,86.23233004632054,2245353.3671399592,0.05633302635792181,0.33849714774760103
IND,Assam,2021,0.8574824584697536,56.963944562899776,0.497395896959287,0.0,0.11803258923958013,5.66,86.23233004632054,2245353.3671399592,12633.865217391303,0.0,0.0,0.0,86.23233004632054,2245353.3671399592,0.05633302635792181,0.33849714774760103
IND,Assam,2022,0.8574824584697536,56.963944562899776,0.497395896959287,0.0,0.11803258923958013,5.66,86.23233004632054,2245353.3671399592,12633.865217391303,0.0,0.0,0.0,86.23233004632054,2245353.3671399592,0.05633302635792181,0.33849714774760103
IND,Bihar,2002,0.9464285714285714,56.963944562899776,0.497395896959287,587.0241050119332,0.11803258923958013,8.03,91.2,2245353.3671399592,12633.865217391303,0.03837719298245612,0.0,0.0,90.7008494876563,2245353.3671399592,0.05060511122838545,0.301200328025213
IND,Bihar,2008,0.9464285714285714,56.963944562899776,0.497395896959287,587.0241050119332,0.11803258923958013,8.03,94.7,2245353.3671399592,12633.865217391303,0.0,0.0,0.0,93.53333333333335,2245353.3671399592,0.05060511122838545,0.301200328025213
IND,Bihar,2011,0.9464285714285714,56.963944562899776,0.497395896959287,587.0241050119332,0.11803258923958013,53.05,94.7,2245353.3671399592,12633.865217391303,0.0,0.0,0.0,94.7,2245353.3671399592,0.05060511122838545,0.301200328025213
IND,Bihar,2012,0.8574824584697536,56.963944562899776,0.497395896959287,587.0241050119332,0.11803258923958013,6.91,94.7,2245353.3671399592,12633.865217391303,-0.08941573340738607,0.0,0.0,91.87744334877351,2245353.3671399592,0.05633302635792181,0.33849714774760103
IND,Bihar,2015,0.8574824584697536,56.963944562899776,0.497395896959287,0.0,0.11803258923958013,6.91,86.23233004632054,2245353.3671399592,12633.865217391303,0.0,0.0,0.0,89.05488669754703,2245353.3671399592,0.05633302635792181,0.33849714774760103
IND,Bihar,2016,0.8574824584697536,56.963944562899776,0.497395896959287,0.0,0.11803258923958013,6.91,86.23233004632054,2245353.3671399592,12633.865217391303,0.0,0.0,0.0,86.23233004632054,2245353.3671399592,0.05633302635792181,0.33849714774760103
IND,Bihar,2017,0.8574824584697536,56.963944562899776,0.497395896959287,0.0,0.11803258923958013,6.91,86.23233004632054,2245353.3671399592,12633.865217391303,0.0,0.0,0.0,86.23233004632054,2245353.3671399592,0.05633302635792181,0.33849714774760103
IND,Bihar,2018,0.8574824584697536,56.963944562899776,0.497395896959287,0.0,0.11803258923958013,6.91,86.23233004632054,2245353.3671399592,12633.865217391303,0.0,0.0,0.0,86.23233004632054,2245353.3671399592,0.05633302635792181,0.33849714774760103
IND,Bihar,2019,0.8574824584697536,56.963944562899776,0.497395896959287,0.0,0.11803258923958013,6.91,86.23233004632054,2245353.3671399592,12633.865217391303,0.0,0.0,0.0,86.23233004632054,2245353.3671399592,0.05633302635792181,0.33849714774760103
IND,Bihar,2020,0.8574824584697536,56.963944562899776,0.497395896959287,0.0,0.11803258923958013,6.91,86.23233004632054,2245353.3671399592,12633.865217391303,0.0,0.0,0.0,86.23233004632054,2245353.3671399592,0.05633302635792181,0.33849714774760103
IND,Bihar,2021,0.8574824584697536,56.963944562899776,0.497395896959287,0.0,0.11803258923958013,6.91,86.23233004632054,2245353.3671399592,12633.865217391303,0.0,0.0,0.0,86.23233004632054,2245353.3671399592,0.05633302635792181,0.33849714774760103
IND,Bihar,2022,0.8574824584697536,56.963944562899776,0.497395896959287,0.0,0.11803258923958013,6.91,86.23233004632054,2245353.3671399592,12633.865217391303,0.0,0.0,0.0,86.23233004632054,2245353.3671399592,0.05633302635792181,0.33849714774760103
IND,Chandigarh,2002,0.9957983193277311,56.963944562899776,0.497395896959287,587.0241050119332,0.11803258923958013,2.8,99.8,2245353.3671399592,12633.865217391303,-0.004008016032064021,0.0,0.0,95.13418282098964,2245353.3671399592,0.047842789430950446,0.2806237323263186
